Event,FieldStarID,RA,Dec,t_0,t_E,u_0,Isource,Ibase,Icat,Ctype,A_I,Related_event
KMT-2025-BLG-1882,BLG42N0507.082092,17:56:09.95,-29:24:53.21,60879.86917,2.48,0.273,19.87,20.0,20.0,1,2.06,OB251153
KMT-2025-BLG-1883,SAO03M0205.018612,18:05:40.99,-27:20:13.81,60880.63128,0.5,0.097,18.78,18.19,18.19,1,0.77,
KMT-2025-BLG-1884,BLG04T0607.058252,18:00:12.73,-30:19:18.01,60880.83175,7.96,0.14,20.51,19.59,19.59,1,1.17,
KMT-2025-BLG-1885,BLG14M0701.090429,17:37:42.80,-28:46:19.34,60881.96243,7.7,0.032,21.9,20.0,25.0,3,3.52,
KMT-2025-BLG-1886,BLG41K0505.000504,17:51:14.31,-30:40:56.21,60890.42598,15.14,0.064,14.9,14.9,14.9,1,2.5,MB250224
KMT-2025-BLG-1887,SAO42T0805.001995,17:49:47.69,-29:35:41.21,60915.66655,147.93,0.109,20.31,16.89,16.89,1,3.72,OB251224 PB250326
KMT-2025-BLG-1888,BLG43T0301.032176,18:00:15.05,-29:05:07.40,60885.21448,13.48,0.31,19.99,18.5,18.5,1,1.01,
KMT-2025-BLG-1889,BLG01K0201.001147,17:53:24.28,-31:02:22.99,60882.99813,7.37,0.198,19.84,15.43,15.43,1,2.02,
KMT-2025-BLG-1890,BLG01M0505.037132,17:56:46.17,-30:31:11.71,60884.39802,16.36,0.014,21.54,19.81,19.81,1,2.38,
KMT-2025-BLG-1891,BLG01N0402.028483,17:57:06.98,-32:02:58.49,60895.01492,26.19,0.678,19.06,19.4,19.4,1,1.46,
KMT-2025-BLG-1892,BLG02M0608.036131,17:55:52.33,-28:04:09.08,60895.57124,199.96,0.031,22.72,20.0,20.54,2,3.1,OB251150
KMT-2025-BLG-1893,BLG02M0702.006527,17:55:28.75,-28:49:16.86,60912.97644,42.52,0.904,18.7,17.07,17.07,2,2.02,OB251314
KMT-2025-BLG-1894,BLG02N0604.030740,17:55:59.42,-29:39:49.50,60902.16678,34.03,0.631,18.59,18.61,18.61,1,1.48,OB251074
KMT-2025-BLG-1895,BLG03K0805.081786,17:57:28.12,-27:22:42.53,60888.89087,80.36,0.063,22.55,20.0,22.27,2,3.06,
KMT-2025-BLG-1896,BLG03T0403.022659,18:00:08.96,-28:39:25.70,60914.84814,52.15,0.216,19.32,18.23,18.23,1,1.21,MB250289 OB251161
KMT-2025-BLG-1897,BLG04K0303.036429,18:02:18.49,-29:38:00.89,60882.04169,3.03,0.175,20.17,18.92,18.92,1,1.29,
KMT-2025-BLG-1898,BLG12K0802.012130,17:23:07.99,-27:34:18.73,60885.15476,47.63,0.366,20.62,19.82,19.82,2,1.79,
KMT-2025-BLG-1899,BLG14K0107.002221,17:36:29.54,-28:00:05.33,60888.13378,7.39,0.87,18.85,17.8,17.8,2,3.27,
KMT-2025-BLG-1900,BLG15T0401.029680,17:34:44.53,-27:48:32.18,60882.74269,20.23,0.079,22.97,20.0,20.61,2,2.7,
KMT-2025-BLG-1901,BLG15T0502.007009,17:34:20.10,-27:38:47.47,60887.50257,6.99,0.239,19.74,19.09,19.09,2,2.66,
KMT-2025-BLG-1902,BLG15T0602.081784,17:33:27.76,-27:35:49.16,60886.38916,14.12,0.103,21.32,20.0,22.04,2,2.65,
KMT-2025-BLG-1903,BLG17N0404.015326,17:47:31.15,-33:53:33.29,60917.13518,105.3,0.023,21.47,19.56,19.56,1,1.95,OB251334
KMT-2025-BLG-1904,BLG18K0703.003729,17:42:18.77,-26:24:28.51,60884.25791,32.09,0.065,22.51,17.89,17.89,2,2.95,
KMT-2025-BLG-1905,BLG19M0806.037239,17:46:08.55,-23:51:23.80,60894.24662,30.32,0.013,20.09,19.74,19.74,1,1.73,OB251298
KMT-2025-BLG-1906,BLG20N0402.047447,17:48:20.77,-23:28:06.53,60881.44106,23.48,0.302,21.46,20.0,20.65,2,2.14,
KMT-2025-BLG-1907,BLG21N0103.010045,17:59:10.96,-36:03:16.52,60907.49145,53.19,0.276,20.61,18.61,18.61,4,0.54,
KMT-2025-BLG-1908,BLG21N0604.008836,17:56:23.18,-36:00:20.48,60884.16137,5.09,0.301,18.79,18.6,18.6,1,0.81,
KMT-2025-BLG-1909,BLG31T0402.055017,18:11:18.04,-26:40:28.31,60882.54165,6.15,0.091,21.02,19.96,19.96,1,1.04,
KMT-2025-BLG-1910,BLG32K0603.064103,18:07:55.91,-27:36:09.29,60884.42425,5.16,0.047,20.47,19.83,19.83,1,1.06,
KMT-2025-BLG-1911,BLG32K0604.014918,18:07:59.50,-27:26:00.31,60892.55256,10.83,0.164,18.64,18.15,18.15,1,0.92,MB250242 OB251283
KMT-2025-BLG-1912,SAO32M0401.013943,18:13:55.42,-27:52:52.79,60888.26075,12.78,0.186,19.27,18.07,18.07,1,0.44,MB250237
KMT-2025-BLG-1913,BLG34K0704.022342,18:00:01.36,-31:37:08.80,60891.12443,9.7,0.072,19.23,19.09,19.09,1,1.39,
KMT-2025-BLG-1914,BLG41K0806.015528,17:49:50.46,-30:31:06.89,60888.92915,16.44,0.989,18.9,18.98,18.98,1,2.77,
KMT-2025-BLG-1915,BLG41N0607.077280,17:55:27.33,-31:30:36.68,60889.66744,78.86,0.022,21.81,20.0,20.46,1,1.47,
KMT-2025-BLG-1916,BLG42M0308.048757,17:57:26.96,-28:06:29.92,60883.43653,2.9,0.134,20.97,19.48,19.48,1,1.95,
KMT-2025-BLG-1917,BLG42N0207.048539,17:58:05.08,-29:20:49.99,60880.16711,78.38,0.152,21.96,19.25,19.25,1,1.61,OB251077
KMT-2025-BLG-1918,BLG42T0505.048514,17:51:32.35,-29:35:33.68,60882.76362,7.71,0.296,21.24,19.75,19.75,1,2.6,
KMT-2025-BLG-1919,SAO42T0708.005981,17:50:22.64,-29:17:53.02,60882.87452,22.23,0.018,22.12,18.54,18.54,1,4.36,PB250305
KMT-2025-BLG-1920,SAO02K0601.055612,17:51:11.13,-28:56:59.82,60883.88876,1.66,0.136,20.09,20.0,25.0,3,4.1,PB250324
KMT-2025-BLG-1921,BLG04T0506.016807,18:00:51.38,-30:26:56.00,60903.54123,16.88,0.22,18.4,18.39,18.39,1,1.05,MB250259 OB251279
KMT-2025-BLG-1922,BLG14K0803.036588,17:32:12.01,-28:29:26.88,60886.04001,7.48,0.172,20.32,20.0,20.87,2,2.57,
KMT-2025-BLG-1923,BLG15T0105.013761,17:36:33.81,-27:19:01.09,60884.59599,13.67,0.121,22.41,18.75,18.75,1,2.17,
KMT-2025-BLG-1924,SAO18T0703.002555,17:42:01.42,-27:28:16.68,60884.79026,17.12,0.56,20.12,17.52,17.52,2,3.48,
KMT-2025-BLG-1925,BLG21N0803.029394,17:54:56.27,-36:05:37.72,60897.42564,50.62,0.475,19.74,19.7,19.7,1,0.81,
KMT-2025-BLG-1926,BLG22M0802.018390,17:54:52.80,-32:57:31.79,60897.6484,20.63,0.108,18.87,18.79,18.79,1,1.2,MB250250 OB251270 OB251271
KMT-2025-BLG-1927,BLG32N0804.029497,18:11:40.13,-28:35:35.81,60913.56181,54.52,0.135,19.58,18.86,18.86,1,0.55,MB250296 OB251286
KMT-2025-BLG-1928,BLG41M0401.078178,17:56:45.14,-31:09:18.11,60895.36451,29.56,0.204,20.6,20.0,20.16,1,1.32,
KMT-2025-BLG-1929,SAO43N0206.042077,18:05:46.23,-28:28:46.88,60891.6744,17.94,0.392,19.62,19.18,19.18,1,0.98,
KMT-2025-BLG-1930,BLG43T0408.009864,17:59:21.65,-28:07:42.31,60893.22077,16.24,0.677,17.48,17.48,17.48,1,1.93,MB250235
KMT-2025-BLG-1931,BLG01K0107.065583,17:53:56.92,-30:14:03.59,60887.69262,9.01,0.269,19.83,20.0,20.28,2,1.49,OB251219
KMT-2025-BLG-1932,BLG01T0305.049574,17:52:58.03,-31:37:23.59,60887.07311,118.18,0.03,23.65,20.0,20.23,1,2.08,
KMT-2025-BLG-1933,BLG02K0503.018573,17:51:42.41,-28:35:43.01,60916.7894,58.96,0.208,20.05,20.0,20.14,2,4.02,OB251252 PB250323
KMT-2025-BLG-1934,BLG03K0705.078238,17:58:09.03,-27:18:11.63,60890.01168,20.97,0.207,21.18,20.0,21.91,2,3.12,
KMT-2025-BLG-1935,BLG03M0201.038643,18:05:35.70,-27:51:00.68,60892.35537,22.81,0.158,19.01,18.83,18.83,1,0.8,MB250241 MB250249
KMT-2025-BLG-1936,BLG12K0401.042011,17:25:30.96,-27:45:39.82,60893.2778,63.42,0.078,21.96,20.0,20.28,1,1.93,
KMT-2025-BLG-1937,BLG12K0702.002549,17:23:55.81,-27:33:20.92,60752.27654,0.5,0.102,17.67,17.7,17.7,1,1.83,
KMT-2025-BLG-1938,BLG13N0505.018167,17:37:22.81,-34:52:34.18,60923.46412,57.68,0.139,19.86,20.0,20.85,2,2.97,OB251461
KMT-2025-BLG-1939,BLG14K0507.109074,17:34:13.22,-28:03:10.19,60885.93138,9.08,0.076,21.16,20.0,25.0,3,2.64,
KMT-2025-BLG-1940,BLG14M0308.009672,17:39:51.07,-27:56:31.96,60895.77636,12.04,0.154,19.22,19.21,19.21,2,3.46,PB250334
KMT-2025-BLG-1941,BLG14M0603.009822,17:38:17.55,-28:27:42.95,60917.21741,28.78,0.511,19.28,19.25,19.25,2,3.52,OB251342 PB250332
KMT-2025-BLG-1942,BLG14T0103.018017,17:36:28.02,-29:36:25.02,60885.75176,44.51,0.071,22.58,20.0,20.37,2,3.5,
KMT-2025-BLG-1943,BLG15K0601.022271,17:33:36.62,-26:38:36.82,60892.87813,22.44,0.146,20.11,20.0,20.38,2,2.51,
KMT-2025-BLG-1944,BLG15T0503.006291,17:34:00.51,-27:29:04.88,60922.32617,34.85,0.13,19.49,19.49,19.49,2,3.47,MB250316
KMT-2025-BLG-1945,BLG17N0306.075768,17:48:03.25,-33:34:19.60,60885.31658,18.26,0.006,21.46,20.0,20.68,1,1.57,
KMT-2025-BLG-1946,BLG17N0307.058991,17:48:06.68,-33:27:36.40,60887.13935,8.52,0.515,20.06,20.0,20.13,1,1.82,
KMT-2025-BLG-1947,BLG19K0104.021049,17:45:47.24,-24:11:12.19,60892.75457,49.63,0.49,20.36,19.16,19.16,1,2.51,
KMT-2025-BLG-1948,BLG19K0404.046741,17:43:46.07,-24:12:08.50,60895.65481,12.01,0.428,19.78,19.76,19.76,1,1.73,
KMT-2025-BLG-1949,BLG19M0802.027599,17:46:30.26,-24:27:32.90,60904.82234,49.26,0.26,21.07,20.0,20.55,2,2.73,
KMT-2025-BLG-1950,BLG19T0306.004494,17:44:40.69,-24:58:21.90,60912.36245,16.76,0.475,18.07,18.1,18.1,2,2.95,OB251302
KMT-2025-BLG-1951,BLG19T0403.007868,17:43:59.52,-25:26:07.62,60890.89001,41.35,0.188,22.07,19.35,19.35,2,3.18,
KMT-2025-BLG-1952,BLG22K0502.058282,17:51:29.28,-33:02:18.49,60885.81249,17.99,0.661,20.08,20.0,20.23,1,1.77,
KMT-2025-BLG-1953,BLG32K0806.038072,18:06:57.89,-27:11:26.02,60886.62944,24.29,1.0,19.32,18.98,18.98,1,0.88,
KMT-2025-BLG-1954,BLG34N0808.020867,18:04:36.55,-32:19:06.38,60910.6595,22.98,0.268,19.39,19.14,19.14,1,0.86,MB250299 OB251326
KMT-2025-BLG-1955,BLG35M0204.004573,18:08:17.68,-25:17:13.09,60946.15831,55.3,0.886,17.92,17.3,17.3,1,1.87,OB251414
KMT-2025-BLG-1956,BLG36M0204.014503,18:19:37.58,-23:14:02.90,60897.71597,49.62,0.687,18.81,18.85,18.85,1,1.11,OB251020
KMT-2025-BLG-1957,BLG37T0307.032695,17:42:41.82,-35:34:53.80,60897.92332,27.36,0.869,19.95,20.0,20.55,2,1.97,
KMT-2025-BLG-1958,BLG37T0501.004133,17:41:23.20,-36:18:56.63,60911.04809,27.26,0.774,18.47,18.51,18.51,2,2.02,
KMT-2025-BLG-1959,BLG38T0502.002168,17:52:20.41,-23:28:22.33,60885.77716,13.65,0.999,19.54,16.7,16.7,4,2.52,
KMT-2025-BLG-1960,BLG42N0606.032904,17:55:39.54,-29:33:11.70,60886.11377,3.18,0.748,18.73,18.76,18.76,1,1.64,OB251227
KMT-2025-BLG-1961,BLG42T0103.012668,17:53:42.00,-29:54:47.48,60913.80376,17.5,1.0,17.5,17.54,17.54,1,1.52,MB250284 OB251222 PB250391
KMT-2025-BLG-1962,BLG43N0606.010826,18:03:13.95,-28:28:25.72,60884.68039,34.74,0.011,23.95,17.61,17.61,1,0.95,OB251231
KMT-2025-BLG-1963,BLG43T0307.045514,17:59:58.99,-28:19:04.12,60888.83616,7.77,0.207,20.37,19.0,19.0,1,1.37,
KMT-2025-BLG-1964,SAO01M0101.044492,17:58:57.01,-31:02:22.81,60888.94395,8.05,0.184,20.69,19.99,19.99,1,1.77,
KMT-2025-BLG-1965,BLG02T0504.029945,17:51:29.78,-29:36:48.89,60889.09635,6.2,0.176,20.35,19.15,19.15,1,2.59,
KMT-2025-BLG-1966,BLG03N0207.021769,18:05:52.30,-28:13:22.30,60887.09999,5.3,0.002,20.26,18.32,18.32,1,0.72,
KMT-2025-BLG-1967,SAO03N0402.010209,18:04:48.96,-28:45:54.79,60891.31617,12.44,0.065,20.09,17.62,17.62,1,0.81,MB250247
KMT-2025-BLG-1968,BLG14M0405.002489,17:39:48.23,-28:16:49.73,60900.63636,8.58,0.805,17.2,17.21,17.21,2,2.99,PB250419
KMT-2025-BLG-1969,BLG19T0808.039197,17:41:49.89,-24:48:46.51,60887.50404,127.3,0.037,23.87,20.0,20.17,1,2.23,
KMT-2025-BLG-1970,BLG22K0403.052760,17:51:55.30,-32:54:03.89,60886.58681,6.68,0.02,20.51,19.94,19.94,1,1.85,
KMT-2025-BLG-1971,BLG22K0602.005567,17:50:58.64,-33:03:10.01,60898.14988,20.25,1.0,18.35,17.55,17.55,1,1.88,OB251261
KMT-2025-BLG-1972,BLG31N0302.001932,18:16:51.52,-26:40:02.57,60900.13681,48.47,0.213,19.98,16.15,16.15,4,0.79,OB251290
KMT-2025-BLG-1973,BLG32T0208.008828,18:10:27.48,-28:04:41.41,60896.25047,7.21,0.314,17.95,17.84,17.84,1,0.76,MB250253 OB251281
KMT-2025-BLG-1974,BLG32T0303.011737,18:09:38.97,-28:44:44.30,60917.41817,43.23,0.415,18.27,18.05,18.05,1,0.85,MB250341 OB251170
KMT-2025-BLG-1975,BLG41K0301.056569,17:52:31.05,-31:07:13.12,60890.62275,17.97,0.3,21.18,20.0,20.09,1,2.24,
KMT-2025-BLG-1976,BLG41N0607.064890,17:55:32.71,-31:27:04.72,60903.59112,46.42,0.283,20.45,20.0,20.04,1,1.54,
KMT-2025-BLG-1977,BLG42K0306.012719,17:52:30.39,-28:25:40.91,60952.31397,95.46,0.24,18.8,18.78,18.78,2,3.04,OB251060 PB250366
KMT-2025-BLG-1978,SAO43N0306.034510,18:04:43.91,-28:26:48.98,60890.0974,27.0,0.143,19.41,18.9,18.9,1,0.91,OB251162
KMT-2025-BLG-1979,BLG01K0307.015069,17:53:00.94,-30:12:36.94,60898.04142,29.69,0.11,19.56,18.46,18.46,2,1.53,MB250255 PB250348
KMT-2025-BLG-1980,BLG02K0307.010517,17:52:45.35,-28:05:41.35,60897.75158,22.19,0.814,19.63,19.31,19.31,2,4.29,
KMT-2025-BLG-1981,SAO02N0307.089082,17:57:31.89,-29:16:59.45,60895.17889,29.43,0.04,21.34,20.0,21.1,2,1.82,OB251228
KMT-2025-BLG-1982,SAO02T0105.042119,17:54:03.75,-29:34:54.01,60895.58869,20.21,0.208,19.81,19.05,19.05,1,1.78,
KMT-2025-BLG-1983,SAO03M0404.049476,18:04:37.97,-27:27:22.10,60891.8909,83.6,0.002,22.27,19.24,19.24,1,0.89,MB250248
KMT-2025-BLG-1984,SAO03N0304.024480,18:05:34.22,-28:36:10.01,60916.67996,41.44,0.113,19.11,18.53,18.53,1,0.96,
KMT-2025-BLG-1985,BLG04T0607.050192,18:00:34.55,-30:14:32.32,60888.87638,14.05,0.002,21.08,19.39,19.39,1,1.02,MB250239
KMT-2025-BLG-1986,SAO15T0601.058130,17:33:35.66,-27:44:34.80,60890.91356,9.89,0.023,21.24,20.0,21.44,2,2.76,
KMT-2025-BLG-1987,SAO16N0807.018494,17:37:40.49,-24:54:12.56,60898.01722,54.95,0.124,21.03,20.0,20.38,2,2.28,
KMT-2025-BLG-1988,SAO19T0508.074749,17:43:32.44,-24:48:14.26,60889.67122,4.95,0.407,19.95,20.0,21.87,2,2.88,
KMT-2025-BLG-1989,BLG22K0501.008994,17:51:36.77,-33:06:01.62,60934.37324,59.29,0.543,19.39,18.5,18.5,2,1.72,OB251353
KMT-2025-BLG-1990,BLG35N0503.038249,18:06:24.72,-26:36:36.50,60894.08553,154.1,0.042,23.02,19.23,19.23,1,1.18,
KMT-2025-BLG-1991,BLG38M0806.003184,17:55:21.69,-21:45:27.72,60906.71279,30.27,0.996,19.15,17.14,17.14,4,2.27,
KMT-2025-BLG-1992,SAO42N0308.005463,17:57:18.51,-29:14:59.89,60891.18584,17.14,0.01,20.84,16.73,16.73,1,1.82,MB250252
KMT-2025-BLG-1993,SAO43T0204.067680,18:00:46.11,-28:42:24.30,60895.46348,18.01,0.003,19.29,19.24,19.24,1,1.0,OB251230
KMT-2025-BLG-1994,BLG18K0401.000483,17:43:55.73,-26:40:19.60,60923.70061,92.26,0.888,17.37,16.07,16.07,2,3.36,
KMT-2025-BLG-1995,SAO02M0105.003123,17:58:56.01,-28:21:13.61,60972.49517,84.8,0.212,18.41,15.74,15.74,1,1.44,OB251354
KMT-2025-BLG-1996,BLG03M0404.002380,18:04:33.98,-27:23:03.19,60894.68551,181.45,0.014,22.46,15.68,15.68,1,0.8,
KMT-2025-BLG-1997,BLG03N0108.007523,18:06:37.13,-28:04:27.80,60915.06647,17.23,0.619,17.57,17.47,17.47,1,1.07,MB250302 OB251282
KMT-2025-BLG-1998,BLG04N0808.038673,18:04:13.24,-30:08:48.59,60896.60292,44.58,0.304,20.65,19.19,19.19,1,1.04,
KMT-2025-BLG-1999,BLG11M0408.035746,17:30:18.17,-29:00:02.52,60896.19765,25.5,0.285,20.87,20.0,20.77,2,2.58,
KMT-2025-BLG-2000,BLG14K0401.026771,17:34:41.26,-28:47:46.14,60892.50189,7.68,0.259,20.04,20.0,20.84,2,3.46,
KMT-2025-BLG-2001,BLG15K0406.003089,17:34:43.50,-26:03:02.20,60900.96215,38.88,0.996,19.58,19.23,19.23,2,3.97,
KMT-2025-BLG-2002,BLG17M0103.043180,17:49:07.16,-32:49:17.62,60895.96824,49.7,0.011,22.68,20.0,20.32,1,2.71,
KMT-2025-BLG-2003,BLG17N0102.045705,17:49:17.47,-34:09:34.06,60927.50135,74.03,0.411,19.86,19.9,19.9,2,1.48,
KMT-2025-BLG-2004,BLG17N0403.037263,17:47:36.86,-34:02:46.90,60890.2891,20.33,0.48,20.88,19.65,19.65,1,1.59,
KMT-2025-BLG-2005,BLG19K0808.000545,17:41:59.44,-23:40:41.56,60952.89112,37.12,0.41,16.51,15.84,15.84,2,1.97,OB251421
KMT-2025-BLG-2006,BLG19N0507.003607,17:48:06.42,-24:57:57.06,60904.42416,20.95,0.524,18.55,18.54,18.54,2,3.68,OB251301
KMT-2025-BLG-2007,BLG19T0702.010006,17:42:26.14,-25:35:32.24,60897.35194,57.1,0.492,20.6,19.18,19.18,2,2.41,
KMT-2025-BLG-2008,SAO33K0203.026608,18:12:02.61,-29:39:55.01,60893.36689,13.24,0.196,19.53,19.04,19.04,1,0.59,
KMT-2025-BLG-2009,BLG41K0107.044571,17:53:36.27,-30:24:52.49,60897.70522,39.6,0.274,20.66,19.27,19.27,1,1.64,OB251220
KMT-2025-BLG-2010,BLG41N0405.055840,17:56:56.53,-31:44:46.10,60903.28655,22.31,0.123,19.85,19.89,19.89,1,1.44,MB250265 MB250277 OB251316
KMT-2025-BLG-2011,BLG41N0801.014803,17:54:23.07,-32:16:32.81,60905.72989,24.72,0.319,19.43,18.81,18.81,1,1.67,MB250291
KMT-2025-BLG-2012,BLG42N0805.095129,17:54:26.68,-29:39:54.00,60895.68567,33.23,0.021,21.84,19.89,19.89,1,1.35,
KMT-2025-BLG-2013,BLG43K0406.051226,17:59:28.89,-27:16:55.81,60897.29921,17.61,0.078,19.86,19.73,19.73,1,2.05,MB250260
KMT-2025-BLG-2014,BLG43K0705.073548,17:57:54.89,-27:28:21.32,60903.09733,71.25,0.178,21.54,20.0,21.42,2,2.57,
KMT-2025-BLG-2015,BLG01M0104.008254,17:59:09.58,-30:35:56.29,60905.89359,12.91,0.518,18.11,18.11,18.11,1,1.65,MB250263 OB251315
KMT-2025-BLG-2016,BLG01N0204.058803,17:58:27.20,-31:43:41.02,60896.59116,21.63,0.006,23.11,20.0,20.5,1,1.77,
KMT-2025-BLG-2017,BLG02M0802.003685,17:54:47.02,-28:47:36.24,60896.97265,3.09,0.689,19.08,16.47,16.47,4,1.89,
KMT-2025-BLG-2018,BLG02T0303.028124,17:52:56.05,-29:44:42.29,60896.57559,199.95,0.002,24.56,18.71,18.71,1,2.05,OB251223
KMT-2025-BLG-2019,BLG03K0301.049647,18:00:28.90,-27:48:22.28,60894.64921,2.67,0.035,19.49,19.43,19.43,1,1.51,
KMT-2025-BLG-2020,BLG03K0705.036902,17:58:10.27,-27:22:51.64,60903.20719,28.74,0.206,21.14,20.0,20.73,2,2.54,OB251267
KMT-2025-BLG-2021,BLG04N0205.047338,18:07:49.26,-30:31:09.59,60900.13303,82.05,0.036,22.9,19.95,19.95,1,0.77,
KMT-2025-BLG-2022,BLG04N0507.014214,18:06:02.01,-30:14:07.80,60896.33798,199.7,0.022,23.11,18.35,18.35,1,1.01,
KMT-2025-BLG-2023,BLG04T0308.000834,18:02:27.10,-30:08:33.90,60940.21064,33.51,1.0,16.21,15.06,15.06,1,1.2,
KMT-2025-BLG-2024,BLG14K0506.024762,17:34:14.26,-28:05:17.88,60898.69129,13.48,0.774,19.9,20.0,20.23,2,2.64,
KMT-2025-BLG-2025,BLG14M0304.006494,17:40:13.70,-28:21:55.73,60896.35413,11.89,0.404,19.82,18.96,18.96,2,3.96,
KMT-2025-BLG-2026,BLG15M0705.042383,17:37:42.50,-26:10:37.34,60897.15623,15.7,0.039,20.85,20.0,21.41,2,2.89,
KMT-2025-BLG-2027,BLG15T0304.006806,17:35:12.35,-27:26:52.30,60896.45414,6.38,0.539,19.11,18.0,18.0,1,2.52,
KMT-2025-BLG-2028,BLG18T0808.027336,17:41:24.37,-26:50:09.49,60907.94778,30.1,0.636,20.2,20.0,22.03,2,4.24,
KMT-2025-BLG-2029,BLG19K0105.033736,17:45:28.85,-24:03:32.40,60899.39724,67.1,0.227,21.31,19.48,19.48,1,1.85,
KMT-2025-BLG-2030,BLG19T0104.032750,17:45:20.16,-25:15:50.18,60895.29039,31.42,0.119,21.1,20.0,20.64,2,2.65,
KMT-2025-BLG-2031,BLG22N0404.042453,17:57:18.11,-33:51:24.91,60897.42994,40.33,0.221,21.39,19.37,19.37,1,0.64,
KMT-2025-BLG-2032,BLG22T0406.029196,17:52:20.46,-33:37:38.78,60906.61259,46.78,0.051,20.51,20.0,20.05,4,1.81,OB251308
KMT-2025-BLG-2033,BLG22T0506.007939,17:51:34.96,-33:39:48.06,60899.76225,13.89,0.98,19.06,18.63,18.63,2,2.0,
KMT-2025-BLG-2034,BLG31M0804.041350,18:13:45.94,-25:16:20.10,60894.01437,45.33,0.406,21.31,20.0,20.08,1,1.43,
KMT-2025-BLG-2035,BLG32N0207.014257,18:15:14.67,-28:12:35.50,60898.98166,10.37,0.579,18.26,18.26,18.26,1,0.54,OB251287
KMT-2025-BLG-2036,BLG34N0406.000242,18:06:42.28,-32:32:09.71,60894.64371,7.0,0.8,16.23,14.35,14.35,1,0.96,
KMT-2025-BLG-2037,BLG34N0603.004040,18:05:30.06,-32:58:23.59,60895.00738,50.31,0.275,20.88,17.56,17.56,1,0.64,
KMT-2025-BLG-2038,BLG36M0108.005367,18:19:58.96,-22:41:42.61,60893.65426,22.49,0.171,20.9,18.17,18.17,1,1.32,
KMT-2025-BLG-2039,BLG41K0304.087710,17:52:39.92,-30:43:09.98,60896.02156,9.86,0.44,19.97,20.0,20.43,1,1.86,
KMT-2025-BLG-2040,BLG41M0101.054445,17:58:46.63,-31:05:10.21,60893.04999,27.51,0.199,21.85,20.0,20.2,1,1.7,
KMT-2025-BLG-2041,BLG41M0201.047459,17:58:04.63,-31:07:49.51,60921.84628,50.45,0.501,20.3,19.67,19.67,1,1.45,
KMT-2025-BLG-2042,BLG41M0306.045441,17:57:15.47,-30:26:44.81,60905.68928,19.53,0.411,19.95,20.0,20.22,1,1.97,
KMT-2025-BLG-2043,BLG41M0401.027991,17:56:56.28,-31:09:58.72,60896.57346,9.2,0.048,21.64,18.88,18.88,1,1.22,
KMT-2025-BLG-2044,BLG42M0205.040160,17:57:56.24,-28:30:07.70,60899.03095,51.96,0.039,22.37,19.3,19.3,1,1.84,
KMT-2025-BLG-2045,BLG43M0501.007634,18:04:00.55,-27:58:06.20,60907.53475,48.27,0.128,20.85,17.39,17.39,1,1.05,MB250380 OB251273
KMT-2025-BLG-2046,BLG43M0803.042792,18:02:01.57,-27:42:28.51,60904.60069,19.3,0.065,19.83,19.12,19.12,1,1.12,MB250266 OB251274
KMT-2025-BLG-2047,BLG43T0305.043478,18:00:14.29,-28:30:03.31,60896.80825,6.28,0.032,20.48,18.87,18.87,1,1.24,OB251232
KMT-2025-BLG-2048,BLG01N0203.018765,17:58:35.40,-31:54:13.72,60913.94244,49.71,0.356,20.31,19.37,19.37,1,1.69,
KMT-2025-BLG-2049,BLG02T0207.095228,17:53:18.34,-29:16:37.42,60900.62677,25.04,0.081,22.07,20.0,20.62,1,2.1,OB251259
KMT-2025-BLG-2050,BLG02T0407.074261,17:52:04.10,-29:18:26.96,60899.58055,199.89,0.026,23.38,20.0,25.0,3,2.77,
KMT-2025-BLG-2051,BLG04K0302.020933,18:02:09.63,-29:49:53.51,60902.17487,11.67,0.301,20.17,18.35,18.35,1,0.88,
KMT-2025-BLG-2052,BLG11T0402.011845,17:25:05.17,-30:49:08.00,60902.49643,14.09,0.24,19.84,20.0,20.28,2,3.45,
KMT-2025-BLG-2053,SAO14N0705.006617,17:37:38.89,-29:23:52.80,60916.54766,42.64,0.425,19.17,19.17,19.17,2,3.81,OB251340 PB250392
KMT-2025-BLG-2054,BLG17N0505.043894,17:46:53.67,-33:42:26.28,60896.62359,54.96,0.81,19.95,20.0,22.83,2,2.92,
KMT-2025-BLG-2055,BLG18K0405.095400,17:44:05.10,-26:07:08.83,60897.76339,9.21,0.031,22.11,20.0,22.13,3,3.2,
KMT-2025-BLG-2056,BLG19N0506.010646,17:48:09.04,-25:05:52.01,60901.12612,113.55,0.774,20.03,20.0,20.39,2,4.45,
KMT-2025-BLG-2057,BLG19T0702.031923,17:42:22.11,-25:35:51.47,60926.1239,41.24,0.006,19.89,20.0,20.39,2,2.41,OB251422
KMT-2025-BLG-2058,BLG20N0502.038407,17:48:10.55,-23:22:01.42,60901.31029,10.34,0.342,19.9,19.76,19.76,1,1.69,
KMT-2025-BLG-2059,BLG21K0401.016045,17:51:56.22,-35:11:24.22,60899.68918,43.06,0.177,21.4,18.45,18.45,1,0.67,
KMT-2025-BLG-2060,BLG36M0701.038043,18:16:40.71,-23:40:03.68,60898.72877,199.28,0.008,23.08,19.74,19.74,1,0.97,MB250258
KMT-2025-BLG-2061,BLG36N0406.002936,18:18:31.85,-24:09:06.19,60910.31608,50.75,0.776,18.7,16.89,16.89,1,0.84,OB251179
